,Unnamed: 0,carat,cut,color,clarity,depth,table,cost,x,y,z,Zeroes,ones
27167,27168,2,Very Good,I,VS2,63.8,59.0,17422,7.89,7.85,5.02,27167,738045889
27168,27169,1,Very Good,F,VS1,62.8,56.0,17425,7.52,7.57,4.74,27168,738100224
27169,27170,2,Premium,I,VS2,61.1,60.0,17433,8.06,8.12,4.94,27169,738154561
27170,27171,2,Ideal,H,SI2,62.0,56.0,17433,8.36,8.48,5.22,27170,738208900
27171,27172,2,Very Good,H,SI1,62.2,60.0,17434,8.05,8.0,4.99,27171,738263241
27172,27173,2,Premium,I,VS1,61.1,58.0,17436,8.11,8.08,4.95,27172,738317584
27173,27174,1,Ideal,D,VS2,62.5,55.0,17441,7.38,7.43,4.63,27173,738371929
27174,27175,1,Ideal,G,VS2,60.3,57.0,17442,7.9,7.83,4.74,27174,738426276
27175,27176,2,Good,H,SI1,58.0,58.0,17447,8.21,8.26,4.78,27175,738480625
27176,27177,2,Very Good,I,SI2,63.0,62.0,17448,8.58,8.62,5.42,27176,738534976
27177,27178,1,Good,E,VVS2,64.3,58.0,17449,7.2,7.13,4.61,27177,738589329
27178,27179,2,Premium,J,VS1,62.3,61.0,17451,8.55,8.43,5.29,27178,738643684
27179,27180,2,Premium,J,SI1,59.6,60.0,17452,8.84,8.79,5.25,27179,738698041
27180,27181,1,Ideal,F,VS1,61.7,56.0,17455,7.48,7.46,4.61,27180,738752400
27181,27182,2,Premium,H,SI1,59.6,59.0,17458,8.27,8.19,4.9,27181,738806761
27182,27183,2,Ideal,H,VS2,61.7,55.0,17460,8.41,8.38,5.18,27182,738861124
27183,27184,2,Ideal,H,SI1,61.3,56.0,17469,8.24,8.27,5.06,27183,738915489
27184,27185,2,Ideal,H,SI1,61.7,58.0,17469,8.13,8.21,5.04,27184,738969856
27185,27186,2,Very Good,J,SI1,62.9,53.0,17472,8.58,8.62,5.41,27185,739024225
27186,27187,2,Premium,H,SI2,59.1,60.0,17473,8.49,8.45,5.01,27186,739078596
27187,27188,2,Premium,I,SI1,60.2,59.0,17474,8.18,8.12,4.91,27187,739132969
27188,27189,2,Very Good,G,SI2,61.0,60.0,17475,8.29,8.33,5.07,27188,739187344
27189,27190,2,Very Good,H,SI1,60.1,60.0,17476,8.25,8.2,4.94,27189,739241721
27190,27191,1,Good,D,VS2,63.6,56.0,17485,7.56,7.5,4.79,27190,739296100
27191,27192,2,Premium,H,SI1,61.1,60.0,17489,8.19,8.11,4.98,27191,739350481
27192,27193,1,Premium,G,VS1,61.2,57.0,17492,7.73,7.64,4.7,27192,739404864
27193,27194,2,Ideal,G,SI1,59.2,57.0,17492,8.23,8.19,4.86,27193,739459249
27194,27195,1,Premium,D,VVS1,62.8,55.0,17496,7.01,6.95,4.38,27194,739513636
27195,27196,2,Good,I,VS2,65.0,57.0,17497,7.85,7.99,5.15,27195,739568025
27196,27197,1,Good,D,IF,61.7,63.0,17499,6.64,6.74,4.13,27196,739622416
27197,27198,2,Ideal,I,VS2,62.0,57.0,17504,8.52,8.45,5.26,27197,739676809
27198,27199,1,Very Good,F,SI1,62.2,54.0,17509,7.91,7.97,4.94,27198,739731204
27199,27200,2,Premium,G,SI2,60.4,59.0,17513,8.32,8.38,5.04,27199,739785601
27200,27201,2,Very Good,F,SI2,62.3,63.0,17514,8.07,7.96,4.99,27200,739840000
27201,27202,1,Premium,D,VS1,62.9,54.0,17515,7.29,7.22,4.56,27201,739894401
27202,27203,2,Ideal,I,SI2,62.0,57.0,17516,8.45,8.49,5.25,27202,739948804
27203,27204,2,Premium,H,SI1,60.2,58.0,17521,8.25,8.22,4.96,27203,740003209
27204,27205,2,Premium,H,SI2,62.4,57.0,17522,8.72,8.66,5.43,27204,740057616
27205,27206,2,Ideal,I,VS1,62.5,56.0,17523,8.0,7.96,4.99,27205,740112025
27206,27207,2,Premium,G,SI2,62.4,60.0,17525,8.34,8.29,5.19,27206,740166436
27207,27208,2,Very Good,F,SI1,62.7,59.0,17530,7.97,8.03,5.02,27207,740220849
27208,27209,2,Good,I,VS1,57.9,63.0,17533,8.13,8.21,4.73,27208,740275264
27209,27210,2,Ideal,J,VS2,60.1,59.0,17534,8.64,8.69,5.21,27209,740329681
27210,27211,2,Ideal,F,SI2,62.9,56.0,17534,7.94,8.01,5.02,27210,740384100
27211,27212,1,Premium,H,VS2,62.9,59.0,17535,8.01,7.9,5.0,27211,740438521
27212,27213,2,Premium,H,VS2,61.6,60.0,17539,8.45,8.43,5.2,27212,740492944
27213,27214,1,Very Good,D,VVS2,62.0,56.0,17545,7.25,7.32,4.52,27213,740547369
27214,27215,1,Ideal,E,VS2,60.5,57.0,17548,7.53,7.57,4.57,27214,740601796
27215,27216,1,Premium,E,VS1,61.2,58.0,17552,7.58,7.49,4.61,27215,740656225
27216,27217,1,Ideal,H,VS1,61.6,56.0,17553,7.92,7.95,4.89,27216,740710656
27217,27218,2,Premium,H,SI2,61.7,58.0,17554,8.38,8.28,5.14,27217,740765089
27218,27219,2,Ideal,G,SI2,61.9,57.0,17555,8.0,8.08,4.98,27218,740819524
27219,27220,1,Ideal,G,IF,62.4,55.0,17569,7.53,7.61,4.72,27219,740873961
27220,27221,2,Ideal,H,SI2,62.2,55.0,17569,8.51,8.56,5.3,27220,740928400
27221,27222,2,Very Good,I,VS2,62.4,58.0,17570,8.06,7.99,5.01,27221,740982841
27222,27223,2,Premium,I,VS2,62.5,57.0,17574,8.01,7.92,4.98,27222,741037284
27223,27224,2,Premium,G,SI1,61.8,58.0,17579,8.16,8.1,4.94,27223,741091729
27224,27225,2,Very Good,I,VS2,63.1,55.0,17581,8.0,8.09,5.08,27224,741146176
27225,27226,2,Very Good,F,SI2,58.2,61.0,17582,8.45,8.5,4.93,27225,741200625
27226,27227,1,Ideal,D,IF,62.0,56.0,17590,6.55,6.44,4.03,27226,741255076
27227,27228,2,Premium,H,SI2,59.6,59.0,17591,8.9,8.82,5.29,27227,741309529
27228,27229,2,Premium,I,VS2,61.1,60.0,17592,8.12,8.06,4.94,27228,741363984
27229,27230,1,Ideal,G,VS1,62.2,55.0,17595,7.72,7.65,4.78,27229,741418441
27230,27231,1,Very Good,F,VS2,60.8,60.0,17597,7.65,7.68,4.66,27230,741472900
27231,27232,1,Good,F,VS2,62.2,56.0,17597,7.54,7.6,4.71,27231,741527361
27232,27233,1,Very Good,F,IF,58.2,60.0,17598,7.32,7.39,4.28,27232,741581824
27233,27234,2,Good,H,SI1,63.3,59.0,17600,7.96,8.03,5.06,27233,741636289
27234,27235,1,Ideal,G,VVS2,61.8,56.0,17604,7.59,7.6,4.69,27234,741690756
27235,27236,1,Premium,G,VS1,59.4,60.0,17605,7.82,7.86,4.66,27235,741745225
27236,27237,2,Premium,J,VVS1,61.3,58.0,17606,8.29,8.24,5.07,27236,741799696
27237,27238,2,Ideal,I,VS1,62.0,57.0,17607,8.04,7.99,4.97,27237,741854169
27238,27239,2,Premium,I,SI2,63.0,62.0,17607,8.62,8.58,5.42,27238,741908644
27239,27240,2,Good,G,SI2,63.7,59.0,17608,8.57,8.52,5.44,27239,741963121
27240,27241,2,Ideal,G,SI2,60.9,55.0,17609,8.16,8.19,4.98,27240,742017600
27241,27242,1,Premium,G,VS2,61.0,58.0,17614,7.77,7.75,4.73,27241,742072081
27242,27243,2,Ideal,G,SI2,62.2,54.0,17614,8.16,8.21,5.09,27242,742126564
27243,27244,2,Premium,H,SI1,62.6,59.0,17617,8.1,8.13,5.08,27243,742181049
27244,27245,2,Premium,H,SI2,62.7,58.0,17634,8.33,8.27,5.2,27244,742235536
27245,27246,2,Premium,I,VS1,60.6,60.0,17640,8.21,8.18,4.97,27245,742290025
27246,27247,2,Premium,I,VS1,61.2,60.0,17642,8.63,8.6,5.27,27246,742344516
27247,27248,1,Ideal,E,VS1,62.2,57.0,17649,7.37,7.32,4.57,27247,742399009
27248,27249,2,Premium,G,SI2,62.7,58.0,17650,8.12,8.09,5.08,27248,742453504
27249,27250,2,Very Good,F,SI1,60.1,60.0,17658,8.21,8.29,4.96,27249,742508001
27250,27251,1,Ideal,D,VS1,61.2,57.0,17659,7.4,7.46,4.55,27250,742562500
27251,27252,1,Ideal,F,VS2,61.3,54.0,17662,7.72,7.67,4.72,27251,742617001
27252,27253,1,Premium,E,IF,61.8,58.0,17663,7.15,7.08,4.4,27252,742671504
27253,27254,2,Premium,H,SI2,62.5,58.0,17666,8.43,8.37,5.25,27253,742726009
27254,27255,1,Premium,E,VVS2,58.7,61.0,17667,7.49,7.36,4.36,27254,742780516
27255,27256,2,Very Good,H,SI1,63.4,60.0,17672,7.96,8.04,5.07,27255,742835025
27256,27257,2,Premium,I,SI1,61.6,58.0,17673,8.43,8.46,5.2,27256,742889536
27257,27258,2,Premium,G,SI2,60.4,59.0,17673,8.38,8.32,5.04,27257,742944049
27258,27259,2,Premium,D,SI2,61.6,59.0,17674,8.09,8.2,5.02,27258,742998564
27259,27260,2,Very Good,E,SI1,62.7,57.0,17676,8.03,8.11,5.06,27259,743053081
27260,27261,2,Ideal,I,SI2,62.0,57.0,17676,8.49,8.45,5.25,27260,743107600
27261,27262,1,Very Good,F,VS1,61.9,61.0,17685,7.61,7.67,4.73,27261,743162121
27262,27263,2,Ideal,E,SI2,62.2,57.0,17688,8.04,8.09,5.02,27262,743216644
27263,27264,2,Premium,H,SI1,62.7,59.0,17688,8.03,8.08,5.05,27263,743271169
27264,27265,1,Very Good,E,VVS2,60.2,61.0,17689,7.34,7.4,4.44,27264,743325696
27265,27266,2,Very Good,G,SI2,63.2,58.0,17689,8.65,8.61,5.45,27265,743380225
27266,27267,2,Premium,G,SI1,62.8,60.0,17692,8.02,7.96,5.02,27266,743434756
27267,27268,2,Very Good,F,SI2,60.6,58.0,17694,8.27,8.32,5.03,27267,743489289
27268,27269,2,Ideal,F,SI2,62.0,57.0,17710,8.03,8.1,5.0,27268,743543824
27269,27270,2,Ideal,I,VS2,62.2,55.0,17712,8.2,8.26,5.12,27269,743598361
27270,27271,1,Fair,H,VS2,60.5,63.0,17713,8.2,8.11,4.93,27270,743652900
27271,27272,2,Premium,I,SI1,61.1,59.0,17714,8.42,8.37,5.13,27271,743707441
27272,27273,2,Very Good,I,SI1,62.5,55.0,17715,8.39,8.44,5.26,27272,743761984
27273,27274,2,Premium,I,VS2,61.8,56.0,17716,8.11,8.04,4.99,27273,743816529
27274,27275,1,Premium,D,VS1,61.0,59.0,17723,7.48,7.53,4.5,27274,743871076
27275,27276,2,Very Good,G,SI1,63.0,55.0,17724,7.96,8.1,5.06,27275,743925625
27276,27277,1,Ideal,G,IF,62.4,55.0,17729,7.61,7.53,4.72,27276,743980176
27277,27278,2,Ideal,F,SI2,62.3,57.0,17730,8.19,8.22,5.11,27277,744034729
27278,27279,2,Good,G,SI1,64.2,59.0,17740,7.84,7.93,5.06,27278,744089284
27279,27280,2,Premium,F,SI2,58.2,61.0,17742,8.5,8.45,4.93,27279,744143841
27280,27281,2,Premium,F,SI2,61.3,61.0,17746,8.02,7.96,4.9,27280,744198400
27281,27282,2,Ideal,I,SI1,60.7,57.0,17747,8.38,8.42,5.1,27281,744252961
27282,27283,2,Very Good,I,VS1,59.7,63.0,17751,8.24,8.15,4.89,27282,744307524
27283,27284,2,Very Good,G,SI2,62.7,55.0,17752,8.07,8.14,5.08,27283,744362089
27284,27285,2,Ideal,J,SI1,61.4,58.0,17753,8.73,8.76,5.37,27284,744416656
27285,27286,2,Very Good,E,SI2,59.3,61.0,17759,8.14,8.19,4.84,27285,744471225
27286,27287,2,Very Good,H,SI1,62.8,59.0,17759,7.99,8.04,5.03,27286,744525796
27287,27288,2,Premium,E,SI2,62.2,56.0,17760,8.14,8.06,5.04,27287,744580369
27288,27289,2,Very Good,H,SI1,63.3,59.0,17760,8.03,7.96,5.06,27288,744634944
27289,27290,2,Good,E,SI2,57.7,61.0,17760,8.31,8.19,4.76,27289,744689521
27290,27291,2,Good,D,VS2,63.7,60.0,17760,7.88,7.81,5.0,27290,744744100
27291,27292,2,Ideal,G,VS2,62.3,57.0,17760,8.06,7.97,4.99,27291,744798681
27292,27293,2,Premium,H,SI1,62.6,56.0,17760,8.01,7.96,5.0,27292,744853264
27293,27294,1,Ideal,H,VS1,59.7,60.0,17761,7.98,8.04,4.78,27293,744907849
27294,27295,1,Premium,G,VS1,59.4,60.0,17765,7.86,7.82,4.66,27294,744962436
27295,27296,1,Premium,F,VS2,61.4,60.0,17766,7.72,7.62,4.71,27295,745017025
27296,27297,2,Very Good,I,SI1,58.5,60.0,17772,8.49,8.54,4.98,27296,745071616
27297,27298,1,Premium,D,VS1,59.7,60.0,17773,7.62,7.56,4.53,27297,745126209
27298,27299,2,Premium,D,SI1,60.4,58.0,17776,8.26,8.16,4.96,27298,745180804
27299,27300,2,Premium,H,SI1,62.6,59.0,17778,8.13,8.1,5.08,27299,745235401
27300,27301,2,Very Good,I,SI1,62.9,59.0,17784,8.3,8.34,5.23,27300,745290000
27301,27302,2,Ideal,F,SI2,61.3,60.0,17798,8.05,8.1,4.95,27301,745344601
27302,27303,2,Ideal,J,SI2,62.1,56.0,17801,8.97,8.93,5.56,27302,745399204
27303,27304,1,Very Good,E,VS2,62.7,58.0,17803,7.52,7.6,4.74,27303,745453809
27304,27305,2,Premium,F,SI1,61.3,59.0,17803,8.15,8.22,5.02,27304,745508416
27305,27306,2,Good,G,SI1,63.9,60.0,17804,7.81,7.75,4.97,27305,745563025
27306,27307,2,Premium,H,SI2,60.6,59.0,17805,8.27,8.22,5.0,27306,745617636
27307,27308,2,Ideal,H,SI2,62.0,56.0,17805,8.25,8.29,5.13,27307,745672249
27308,27309,2,Very Good,H,SI1,62.5,57.0,17811,8.09,8.07,5.05,27308,745726864
27309,27310,2,Premium,G,SI1,61.6,59.0,17816,8.24,8.19,5.06,27309,745781481
27310,27311,2,Ideal,H,SI1,61.9,57.0,17820,8.3,8.38,5.16,27310,745836100
27311,27312,1,Ideal,E,VS2,61.3,55.0,17825,7.6,7.63,4.67,27311,745890721
27312,27313,2,Premium,E,SI2,59.8,58.0,17825,8.2,8.16,4.89,27312,745945344
27313,27314,2,Premium,I,VS2,60.3,58.0,17826,8.22,8.16,4.94,27313,745999969
27314,27315,2,Ideal,J,VS1,61.6,57.0,17829,8.6,8.55,5.28,27314,746054596
27315,27316,2,Premium,D,SI2,61.6,59.0,17835,8.2,8.09,5.02,27315,746109225
27316,27317,2,Very Good,I,VS2,59.4,60.0,17837,8.39,8.47,5.01,27316,746163856
27317,27318,2,Ideal,H,VS1,62.9,54.0,17838,8.01,7.96,5.02,27317,746218489
27318,27319,2,Premium,F,SI2,61.7,59.0,17840,8.21,8.23,5.07,27318,746273124
27319,27320,2,Premium,G,SI2,61.9,60.0,17841,8.24,8.29,5.12,27319,746327761
27320,27321,2,Premium,H,SI1,62.7,59.0,17849,8.08,8.03,5.05,27320,746382400
27321,27322,2,Ideal,E,SI2,62.2,57.0,17849,8.09,8.04,5.02,27321,746437041
27322,27323,2,Premium,H,SI1,61.1,60.0,17849,8.15,8.11,4.97,27322,746491684
27323,27324,2,Premium,H,SI1,61.3,59.0,17849,8.16,8.08,4.98,27323,746546329
27324,27325,2,Ideal,I,SI2,62.3,59.0,17856,8.54,8.61,5.34,27324,746600976
27325,27326,2,Ideal,H,SI1,60.8,57.0,17864,8.18,8.24,4.99,27325,746655625
27326,27327,2,Good,F,SI1,63.0,64.0,17869,7.67,7.76,4.86,27326,746710276
27327,27328,2,Very Good,E,SI2,62.4,61.0,17871,8.1,8.19,5.08,27327,746764929
27328,27329,2,Ideal,F,SI2,62.0,57.0,17871,8.1,8.03,5.0,27328,746819584
27329,27330,2,Very Good,I,VS1,62.8,59.0,17877,8.02,8.07,5.05,27329,746874241
27330,27331,2,Ideal,H,SI1,61.7,57.0,17882,8.14,8.08,5.0,27330,746928900
27331,27332,2,Very Good,H,VS2,61.5,59.0,17887,8.08,8.21,5.01,27331,746983561
27332,27333,1,Very Good,G,VVS2,61.1,59.0,17888,7.81,7.9,4.8,27332,747038224
27333,27334,2,Ideal,I,VS1,62.0,57.0,17889,8.04,7.99,4.97,27333,747092889
27334,27335,2,Ideal,J,VS1,62.5,54.5,17891,8.44,8.47,5.28,27334,747147556
27335,27336,2,Premium,J,VVS1,61.5,58.0,17891,8.36,8.26,5.11,27335,747202225
27336,27337,2,Premium,H,SI2,62.1,59.0,17892,8.4,8.44,5.23,27336,747256896
27337,27338,1,Ideal,F,VS2,62.3,56.0,17892,7.61,7.65,4.75,27337,747311569
27338,27339,2,Ideal,H,SI1,61.9,60.0,17892,8.09,8.07,5.0,27338,747366244
27339,27340,2,Premium,I,VS2,59.0,59.0,17893,8.34,8.27,4.9,27339,747420921
27340,27341,2,Very Good,H,SI1,63.3,56.0,17893,8.6,8.55,5.43,27340,747475600
27341,27342,2,Very Good,H,SI1,62.1,59.0,17893,8.15,8.2,5.08,27341,747530281
27342,27343,1,Ideal,E,VS1,62.6,56.0,17894,7.41,7.44,4.65,27342,747584964
27343,27344,2,Ideal,I,SI1,61.7,55.0,17895,8.37,8.41,5.18,27343,747639649
27344,27345,2,Good,G,VS2,64.1,55.0,17898,7.94,7.88,5.07,27344,747694336
27345,27346,2,Good,G,SI1,64.2,59.0,17902,7.93,7.84,5.06,27345,747749025
27346,27347,1,Premium,G,VS1,61.7,58.0,17904,7.78,7.69,4.77,27346,747803716
27347,27348,1,Premium,G,VS1,62.4,58.0,17904,7.71,7.61,4.78,27347,747858409
27348,27349,2,Premium,I,VS2,58.9,60.0,17905,8.63,8.52,5.05,27348,747913104
27349,27350,1,Very Good,D,IF,59.0,59.0,17909,6.63,6.72,3.94,27349,747967801
27350,27351,2,Ideal,I,VS2,62.0,56.0,17916,8.16,8.18,5.06,27350,748022500
27351,27352,2,Fair,G,VS2,67.5,55.0,17917,7.7,7.79,5.23,27351,748077201
27352,27353,2,Very Good,J,VS1,59.6,60.0,17920,8.71,8.77,5.21,27352,748131904
27353,27354,2,Good,I,SI2,57.7,61.0,17923,8.87,8.83,5.11,27353,748186609
27354,27355,2,Premium,D,SI2,58.9,58.0,17924,8.99,8.94,5.28,27354,748241316
27355,27356,2,Good,G,SI1,59.1,61.0,17930,8.14,8.18,4.82,27355,748296025
27356,27357,1,Very Good,D,VVS1,60.8,55.0,17932,7.03,7.12,4.3,27356,748350736
27357,27358,2,Premium,I,SI1,58.5,60.0,17934,8.54,8.49,4.98,27357,748405449
27358,27359,2,Ideal,I,VS1,62.3,59.0,17936,8.02,8.06,5.01,27358,748460164
27359,27360,1,Premium,D,VS1,63.0,52.0,17936,7.37,7.3,4.62,27359,748514881
27360,27361,0,Good,G,SI1,64.3,54.0,646,4.68,4.72,3.02,27360,748569600
27361,27362,0,Ideal,E,VS2,62.0,56.0,646,4.46,4.48,2.77,27361,748624321
27362,27363,0,Ideal,E,VS2,62.2,57.0,646,4.42,4.46,2.76,27362,748679044
27363,27364,0,Premium,E,VVS2,60.1,59.0,646,4.22,4.26,2.55,27363,748733769
27364,27365,0,Ideal,E,VVS2,62.1,56.0,646,4.19,4.21,2.61,27364,748788496
27365,27366,0,Very Good,E,VVS1,61.1,60.0,646,4.17,4.21,2.56,27365,748843225
27366,27367,0,Ideal,E,VVS2,62.4,56.0,646,4.16,4.2,2.61,27366,748897956
27367,27368,0,Premium,E,VVS1,61.3,60.0,646,4.18,4.21,2.57,27367,748952689
27368,27369,0,Ideal,F,IF,62.4,55.0,646,4.17,4.2,2.61,27368,749007424
27369,27370,0,Ideal,E,VVS2,60.3,57.0,646,4.21,4.25,2.55,27369,749062161
27370,27371,0,Ideal,E,VVS1,62.0,56.0,646,4.19,4.23,2.61,27370,749116900
27371,27372,0,Ideal,G,VVS2,62.2,53.0,647,4.36,4.39,2.72,27371,749171641
27372,27373,0,Ideal,H,SI1,61.5,55.0,647,4.53,4.55,2.79,27372,749226384
27373,27374,0,Ideal,G,SI1,61.5,55.0,647,4.4,4.44,2.72,27373,749281129
27374,27375,0,Ideal,G,SI1,61.9,55.0,647,4.39,4.43,2.73,27374,749335876
27375,27376,0,Ideal,D,VS1,62.9,55.0,647,4.25,4.21,2.66,27375,749390625
27376,27377,0,Ideal,D,VS1,61.7,57.0,647,4.26,4.23,2.62,27376,749445376
27377,27378,0,Premium,H,SI1,61.3,55.0,647,4.58,4.55,2.8,27377,749500129
27378,27379,0,Premium,H,SI1,62.4,58.0,647,4.54,4.47,2.81,27378,749554884
27379,27380,0,Very Good,H,SI1,63.2,57.0,647,4.51,4.48,2.84,27379,749609641
27380,27381,0,Very Good,H,SI1,63.3,54.0,647,4.53,4.51,2.86,27380,749664400
27381,27382,0,Good,J,VS1,63.7,56.0,647,4.68,4.71,2.99,27381,749719161
27382,27383,0,Very Good,F,SI2,60.8,58.0,647,4.78,4.83,2.92,27382,749773924
27383,27384,0,Very Good,J,VS1,62.0,55.0,647,4.74,4.77,2.95,27383,749828689
27384,27385,0,Very Good,J,VS1,61.3,59.0,647,4.74,4.78,2.92,27384,749883456
27385,27386,0,Ideal,J,VS1,62.1,56.0,647,4.75,4.79,2.96,27385,749938225
27386,27387,0,Very Good,J,VS1,60.8,61.0,647,4.72,4.79,2.89,27386,749992996
27387,27388,0,Ideal,J,VS1,60.2,57.0,647,4.81,4.85,2.91,27387,750047769
27388,27389,0,Premium,J,VS1,62.1,58.0,647,4.75,4.79,2.96,27388,750102544
27389,27390,0,Ideal,J,VS1,62.7,57.0,647,4.72,4.75,2.97,27389,750157321
27390,27391,2,Premium,E,SI2,58.2,60.0,17938,8.32,8.25,4.82,27390,750212100
27391,27392,1,Ideal,F,VS1,60.5,56.0,17949,7.52,7.49,4.54,27391,750266881
27392,27393,2,Very Good,H,SI1,62.5,61.0,17952,8.04,8.08,5.04,27392,750321664
27393,27394,2,Very Good,H,SI1,63.0,58.0,17952,8.03,8.1,5.08,27393,750376449
27394,27395,2,Very Good,D,SI2,60.0,56.0,17953,8.16,8.23,4.92,27394,750431236
27395,27396,2,Very Good,I,SI2,60.6,58.5,17955,8.59,8.67,5.24,27395,750486025
27396,27397,2,Ideal,I,VS2,62.2,55.0,17955,8.58,8.56,5.33,27396,750540816
27397,27398,2,Ideal,F,SI2,62.0,56.0,17957,8.12,8.19,5.06,27397,750595609
27398,27399,2,Premium,H,VS2,62.6,59.0,17975,8.06,8.1,5.06,27398,750650404
27399,27400,2,Ideal,H,VS1,61.9,57.0,17983,8.15,8.05,5.01,27399,750705201
27400,27401,2,Ideal,J,IF,61.0,55.0,17986,8.32,8.25,5.05,27400,750760000
27401,27402,2,Premium,G,VS2,61.4,58.0,17987,8.11,7.99,4.94,27401,750814801
27402,27403,2,Premium,G,SI2,58.7,60.0,17988,8.4,8.32,4.91,27402,750869604
27403,27404,2,Ideal,F,SI2,60.3,59.0,17989,8.47,8.5,5.12,27403,750924409
27404,27405,1,Fair,F,VS1,58.9,62.0,17995,8.17,7.97,4.75,27404,750979216
27405,27406,2,Very Good,I,SI2,62.4,60.0,17996,8.58,8.73,5.4,27405,751034025
27406,27407,2,Ideal,I,VS2,62.5,56.0,17999,8.13,8.17,5.1,27406,751088836
27407,27408,2,Premium,H,SI1,62.6,60.0,17999,8.42,8.38,5.26,27407,751143649
27408,27409,2,Ideal,G,SI2,62.5,54.2,18001,8.23,8.27,5.16,27408,751198464
27409,27410,2,Premium,F,SI2,61.7,59.0,18002,8.23,8.21,5.07,27409,751253281
27410,27411,2,Premium,G,SI2,61.9,60.0,18003,8.29,8.24,5.12,27410,751308100
27411,27412,2,Very Good,G,SI2,62.3,59.0,18005,8.07,8.2,5.07,27411,751362921
27412,27413,2,Premium,D,SI2,60.4,59.0,18007,8.54,8.48,5.13,27412,751417744
27413,27414,1,Very Good,G,VS1,62.8,55.4,18014,7.7,7.74,4.85,27413,751472569
27414,27415,2,Ideal,G,SI2,61.6,56.0,18017,8.11,8.16,5.01,27414,751527396
27415,27416,5,Fair,J,I1,65.5,59.0,18018,10.74,10.54,6.98,27415,751582225
27416,27417,2,Premium,J,VS2,62.2,58.0,18020,8.73,8.67,5.41,27416,751637056
27417,27418,2,Good,H,VS2,63.8,59.0,18023,7.88,8.01,5.07,27417,751691889
27418,27419,2,Good,H,SI1,58.4,60.0,18026,8.31,8.36,4.87,27418,751746724
27419,27420,2,Ideal,H,SI1,60.8,57.0,18026,8.24,8.18,4.99,27419,751801561
27420,27421,2,Fair,H,SI1,62.0,62.0,18026,8.47,8.31,5.2,27420,751856400
27421,27422,2,Premium,I,SI1,61.2,58.0,18026,8.57,8.52,5.23,27421,751911241
27422,27423,2,Very Good,H,SI1,58.2,63.0,18027,8.32,8.23,4.82,27422,751966084
27423,27424,2,Good,E,SI1,58.7,59.0,18027,8.23,8.27,4.84,27423,752020929
27424,27425,2,Very Good,D,SI2,61.6,61.0,18028,8.47,8.38,5.19,27424,752075776
27425,27426,2,Very Good,H,SI2,63.6,58.0,18029,8.51,8.59,5.44,27425,752130625
27426,27427,2,Ideal,I,SI1,62.0,56.0,18029,8.28,8.3,5.14,27426,752185476
27427,27428,2,Premium,E,SI2,62.4,61.0,18034,8.19,8.1,5.08,27427,752240329
27428,27429,2,Premium,I,SI1,60.1,60.0,18034,8.55,8.51,5.13,27428,752295184
27429,27430,2,Premium,H,SI2,62.8,59.0,18034,0.0,0.0,0.0,27429,752350041
27430,27431,2,Ideal,I,SI2,58.4,62.0,18037,8.87,8.79,5.15,27430,752404900
27431,27432,2,Very Good,I,VS1,62.9,59.0,18041,7.94,8.03,5.02,27431,752459761
27432,27433,2,Ideal,H,VS2,61.6,56.0,18050,8.17,8.12,5.02,27432,752514624
27433,27434,2,Premium,H,SI2,62.1,59.0,18055,8.44,8.4,5.23,27433,752569489
27434,27435,1,Ideal,F,VS2,62.3,56.0,18055,7.65,7.61,4.75,27434,752624356
27435,27436,1,Ideal,E,VS1,62.6,56.0,18057,7.44,7.41,4.65,27435,752679225
27436,27437,2,Ideal,I,SI1,61.7,55.0,18059,8.41,8.37,5.18,27436,752734096
27437,27438,2,Ideal,I,SI1,61.6,57.0,18062,8.38,8.43,5.18,27437,752788969
27438,27439,2,Ideal,H,SI1,61.8,57.0,18062,8.1,8.15,5.02,27438,752843844
27439,27440,2,Premium,F,SI2,60.2,58.0,18066,8.17,8.24,4.94,27439,752898721
27440,27441,2,Very Good,E,SI2,62.4,61.0,18067,8.23,8.31,5.16,27440,752953600
27441,27442,2,Very Good,I,SI1,61.8,59.0,18068,8.44,8.51,5.24,27441,753008481
27442,27443,2,Good,F,SI1,62.8,62.0,18069,8.0,8.03,5.03,27442,753063364
27443,27444,2,Very Good,F,SI2,63.5,55.0,18071,8.08,8.13,5.15,27443,753118249
27444,27445,2,Good,G,SI1,60.8,61.0,18077,7.99,8.09,4.89,27444,753173136
27445,27446,2,Very Good,G,SI1,59.1,57.0,18077,8.16,8.23,4.84,27445,753228025
27446,27447,2,Premium,G,SI1,61.8,60.0,18077,7.99,8.04,4.95,27446,753282916
27447,27448,2,Ideal,G,VS2,61.7,53.0,18077,8.14,8.04,4.99,27447,753337809
27448,27449,2,Ideal,H,SI1,62.6,57.0,18080,8.46,8.52,5.32,27448,753392704
27449,27450,2,Very Good,I,SI2,62.3,57.0,18090,8.69,8.76,5.44,27449,753447601
27450,27451,1,Premium,F,IF,60.5,61.0,18102,7.5,7.4,4.45,27450,753502500
27451,27452,2,Premium,H,VS1,60.7,61.0,18104,8.18,8.1,4.94,27451,753557401
27452,27453,1,Very Good,G,VS2,61.9,55.0,18107,7.64,7.68,4.74,27452,753612304
27453,27454,1,Very Good,E,VS2,58.6,60.0,18107,7.91,7.82,4.61,27453,753667209
27454,27455,2,Ideal,H,SI2,62.6,54.0,18108,8.42,8.46,5.28,27454,753722116
