Unnamed: 0,carat,cut,color,clarity,depth,table,cost,x,y,z,Zeroes,ones
33806,0,Premium,E,VVS2,61.5,58.0,842,4.36,4.42,2.7,33805,1142778025
33807,0,Good,I,VVS1,63.3,57.0,842,4.67,4.71,2.97,33806,1142845636
33808,0,Ideal,G,VVS1,62.4,55.0,842,4.37,4.38,2.73,33807,1142913249
33809,0,Ideal,E,VVS2,62.3,56.0,842,4.37,4.4,2.73,33808,1142980864
33810,0,Premium,F,VS2,59.7,58.0,842,4.79,4.83,2.87,33809,1143048481
33811,0,Ideal,G,VVS1,62.4,56.0,842,4.36,4.39,2.73,33810,1143116100
33812,0,Premium,I,VVS1,59.5,59.0,842,4.76,4.79,2.84,33811,1143183721
33813,0,Premium,F,VS2,59.3,59.0,842,4.79,4.83,2.85,33812,1143251344
33814,0,Ideal,E,VVS2,61.6,57.0,842,4.4,4.43,2.72,33813,1143318969
33815,0,Ideal,I,VVS1,60.5,57.0,842,4.76,4.79,2.89,33814,1143386596
33816,0,Good,I,VVS1,63.5,57.0,842,4.65,4.68,2.96,33815,1143454225
33817,0,Premium,E,VVS2,59.9,58.0,842,4.45,4.5,2.68,33816,1143521856
33818,0,Good,I,VVS1,63.9,56.0,842,4.64,4.68,2.98,33817,1143589489
33819,0,Premium,F,VS2,61.6,58.0,842,4.75,4.8,2.94,33818,1143657124
33820,0,Ideal,E,VVS2,60.8,57.0,842,4.42,4.46,2.7,33819,1143724761
33821,0,Ideal,G,VVS1,60.2,56.0,842,4.45,4.49,2.69,33820,1143792400
33822,0,Very Good,I,VVS1,61.5,58.0,842,4.7,4.76,2.91,33821,1143860041
33823,0,Ideal,G,VVS1,60.8,56.0,842,4.37,4.44,2.68,33822,1143927684
33824,0,Ideal,G,VVS1,62.0,57.0,842,4.38,4.42,2.73,33823,1143995329
33825,0,Ideal,G,VVS1,62.2,55.0,842,4.38,4.4,2.73,33824,1144062976
33826,0,Very Good,E,VVS2,59.3,58.0,843,4.68,4.73,2.79,33825,1144130625
33827,0,Very Good,H,VS2,59.0,57.0,843,4.92,4.95,2.91,33826,1144198276
33828,0,Ideal,I,VVS2,62.4,57.0,843,4.68,4.75,2.94,33827,1144265929
33829,0,Ideal,E,VVS2,61.9,54.0,843,4.41,4.44,2.74,33828,1144333584
33830,0,Ideal,E,VVS2,61.4,54.0,843,4.44,4.45,2.73,33829,1144401241
33831,0,Ideal,F,VS2,62.6,54.0,843,4.73,4.78,2.98,33830,1144468900
33832,0,Ideal,F,SI1,60.8,54.0,843,4.83,4.94,2.97,33831,1144536561
33833,0,Very Good,G,VS2,61.0,56.0,844,4.87,4.89,2.98,33832,1144604224
33834,0,Very Good,D,SI2,62.0,60.0,844,4.89,4.92,3.04,33833,1144671889
33835,0,Ideal,G,VVS1,61.5,56.0,844,4.47,4.5,2.75,33834,1144739556
33836,0,Ideal,G,VVS1,60.5,55.0,844,4.53,4.56,2.75,33835,1144807225
33837,0,Ideal,E,VVS1,62.0,57.0,844,4.29,4.32,2.67,33836,1144874896
33838,0,Ideal,I,SI2,61.8,55.0,844,5.22,5.26,3.24,33837,1144942569
33839,0,Ideal,F,SI1,60.9,55.0,844,4.7,4.72,2.87,33838,1145010244
33840,0,Ideal,F,SI1,60.4,57.0,844,4.7,4.74,2.85,33839,1145077921
33841,0,Ideal,E,SI1,61.1,55.0,844,4.69,4.73,2.88,33840,1145145600
33842,0,Ideal,H,IF,61.6,55.0,844,4.51,4.55,2.78,33841,1145213281
33843,0,Ideal,G,IF,62.2,55.0,844,4.3,4.32,2.68,33842,1145280964
33844,0,Ideal,G,IF,61.0,56.0,844,4.34,4.37,2.65,33843,1145348649
33845,0,Ideal,G,IF,61.8,57.0,844,4.28,4.31,2.65,33844,1145416336
33846,0,Premium,F,VS1,61.5,59.0,844,4.33,4.31,2.66,33845,1145484025
33847,0,Ideal,F,VS1,62.0,55.0,844,4.34,4.3,2.68,33846,1145551716
33848,0,Premium,E,VS2,61.7,61.0,844,4.31,4.28,2.65,33847,1145619409
33849,0,Premium,E,VS2,61.6,58.0,844,4.33,4.31,2.66,33848,1145687104
33850,0,Premium,F,VS1,61.9,59.0,844,4.3,4.26,2.65,33849,1145754801
33851,0,Ideal,F,VS1,61.4,56.0,844,4.37,4.33,2.67,33850,1145822500
33852,0,Premium,F,VS1,60.5,60.0,844,4.31,4.29,2.6,33851,1145890201
33853,0,Ideal,E,VS2,61.5,55.0,844,4.4,4.32,2.68,33852,1145957904
33854,0,Premium,E,VS2,62.1,58.0,844,4.31,4.29,2.67,33853,1146025609
33855,0,Premium,E,VS2,60.0,58.0,844,4.4,4.37,2.63,33854,1146093316
33856,0,Premium,E,VS2,59.2,59.0,844,4.41,4.37,2.6,33855,1146161025
33857,0,Premium,E,VS2,59.1,58.0,844,4.39,4.37,2.59,33856,1146228736
33858,0,Premium,E,VS2,60.0,60.0,844,4.4,4.36,2.63,33857,1146296449
33859,0,Ideal,E,VS2,60.2,57.0,844,4.38,4.36,2.63,33858,1146364164
33860,0,Ideal,E,VS2,61.0,56.0,844,4.36,4.33,2.65,33859,1146431881
33861,0,Premium,E,VS2,59.9,59.0,844,4.38,4.33,2.61,33860,1146499600
33862,0,Premium,E,VS2,61.8,58.0,844,4.36,4.31,2.68,33861,1146567321
33863,0,Ideal,E,VS2,61.4,55.0,844,4.34,4.32,2.66,33862,1146635044
33864,0,Premium,E,VS2,61.7,58.0,844,4.34,4.32,2.67,33863,1146702769
33865,0,Ideal,E,VS2,62.1,55.0,844,4.35,4.32,2.69,33864,1146770496
33866,0,Ideal,E,VS2,61.8,55.0,844,4.35,4.33,2.68,33865,1146838225
33867,0,Ideal,E,VS2,61.6,55.0,844,4.33,4.31,2.66,33866,1146905956
33868,0,Ideal,E,VS2,61.8,56.0,844,4.33,4.31,2.67,33867,1146973689
33869,0,Ideal,E,VS2,61.5,55.0,844,4.34,4.31,2.66,33868,1147041424
33870,0,Ideal,E,VS2,62.0,56.0,844,4.34,4.31,2.68,33869,1147109161
33871,0,Ideal,E,VS2,61.2,55.0,844,4.35,4.31,2.65,33870,1147176900
33872,0,Ideal,E,VS2,61.8,57.0,844,4.34,4.3,2.67,33871,1147244641
33873,0,Ideal,E,VS2,62.0,56.0,844,4.34,4.3,2.68,33872,1147312384
33874,0,Ideal,E,VS2,62.3,56.0,844,4.34,4.3,2.69,33873,1147380129
33875,0,Ideal,E,VS2,62.0,55.0,844,4.35,4.3,2.68,33874,1147447876
33876,0,Ideal,E,VS2,61.7,55.0,844,4.32,4.3,2.66,33875,1147515625
33877,0,Ideal,E,VS2,61.8,56.0,844,4.34,4.3,2.67,33876,1147583376
33878,0,Premium,E,VS2,60.4,58.0,844,4.34,4.3,2.61,33877,1147651129
33879,0,Ideal,E,VS2,62.1,55.0,844,4.33,4.3,2.68,33878,1147718884
33880,0,Premium,E,VS2,60.7,59.0,844,4.33,4.3,2.62,33879,1147786641
33881,0,Ideal,E,VS2,62.6,56.0,844,4.33,4.29,2.7,33880,1147854400
33882,0,Ideal,E,VS2,61.5,56.0,844,4.33,4.29,2.65,33881,1147922161
33883,0,Premium,E,VS2,61.9,59.0,844,4.33,4.29,2.67,33882,1147989924
33884,0,Ideal,E,VS2,62.4,57.0,844,4.33,4.29,2.69,33883,1148057689
33885,0,Ideal,E,VS2,62.6,54.0,844,4.33,4.29,2.7,33884,1148125456
33886,0,Ideal,E,VS2,61.5,55.0,844,4.33,4.29,2.65,33885,1148193225
33887,0,Ideal,E,VS2,62.8,56.0,844,4.32,4.28,2.7,33886,1148260996
33888,0,Ideal,E,VS2,61.8,56.0,844,4.32,4.29,2.66,33887,1148328769
33889,0,Ideal,E,VS2,62.3,57.0,844,4.32,4.29,2.68,33888,1148396544
33890,0,Ideal,E,VS2,61.3,57.0,844,4.33,4.29,2.64,33889,1148464321
33891,0,Ideal,E,VS2,62.3,56.0,844,4.32,4.28,2.68,33890,1148532100
33892,0,Premium,E,VS2,62.3,58.0,844,4.32,4.28,2.68,33891,1148599881
33893,0,Ideal,E,VS2,62.6,54.0,844,4.31,4.28,2.69,33892,1148667664
33894,0,Premium,E,VS2,61.9,61.0,844,4.32,4.28,2.66,33893,1148735449
33895,0,Ideal,E,VS2,62.1,55.0,844,4.32,4.28,2.67,33894,1148803236
33896,0,Premium,E,VS2,62.0,59.0,844,4.31,4.27,2.66,33895,1148871025
33897,0,Ideal,E,VS2,62.2,56.0,844,4.3,4.28,2.67,33896,1148938816
33898,0,Ideal,E,VS2,62.5,56.0,844,4.3,4.28,2.68,33897,1149006609
33899,0,Ideal,E,VS2,61.5,55.0,844,4.31,4.28,2.64,33898,1149074404
33900,0,Ideal,E,VS2,62.0,55.0,844,4.31,4.27,2.66,33899,1149142201
33901,0,Ideal,E,VS2,61.6,56.0,844,4.3,4.27,2.64,33900,1149210000
33902,0,Ideal,E,VS2,62.3,57.0,844,4.3,4.27,2.67,33901,1149277801
33903,0,Premium,E,VS2,62.6,58.0,844,4.3,4.26,2.68,33902,1149345604
33904,0,Premium,E,VS2,62.5,58.0,844,4.31,4.26,2.68,33903,1149413409
33905,0,Premium,E,VS2,62.1,59.0,844,4.29,4.27,2.66,33904,1149481216
33906,0,Premium,E,VS2,62.0,58.0,844,4.29,4.26,2.65,33905,1149549025
33907,0,Premium,E,VS2,62.4,59.0,844,4.3,4.26,2.67,33906,1149616836
33908,0,Ideal,E,VS2,62.0,55.0,844,4.3,4.25,2.65,33907,1149684649
33909,0,Ideal,E,VS2,62.1,56.0,844,4.31,4.25,2.66,33908,1149752464
33910,0,Premium,E,VS2,61.8,58.0,844,4.28,4.26,2.64,33909,1149820281
33911,0,Ideal,E,VS2,62.4,56.0,844,4.28,4.25,2.66,33910,1149888100
33912,0,Premium,E,VS2,62.6,58.0,844,4.28,4.25,2.67,33911,1149955921
33913,0,Premium,E,VS2,62.8,59.0,844,4.26,4.24,2.67,33912,1150023744
33914,0,Premium,E,VS2,62.2,60.0,844,4.28,4.24,2.65,33913,1150091569
33915,0,Ideal,E,VS2,62.4,57.0,844,4.29,4.24,2.66,33914,1150159396
33916,0,Premium,E,VS2,62.0,60.0,844,4.26,4.23,2.63,33915,1150227225
33917,0,Ideal,E,VS2,62.4,57.0,844,4.26,4.24,2.65,33916,1150295056
33918,0,Premium,E,VS2,62.9,58.0,844,4.24,4.22,2.66,33917,1150362889
33919,0,Premium,E,VS2,62.9,58.0,844,4.27,4.22,2.67,33918,1150430724
33920,0,Good,E,SI2,56.5,62.0,844,5.17,5.09,2.9,33919,1150498561
33921,0,Ideal,F,SI1,60.2,53.0,844,4.74,4.7,2.84,33920,1150566400
33922,0,Premium,E,VS2,62.5,59.0,844,4.3,4.27,2.68,33921,1150634241
33923,0,Ideal,E,VS2,62.6,56.0,844,4.34,4.29,2.7,33922,1150702084
33924,0,Ideal,E,VS2,62.4,56.0,844,4.33,4.26,2.68,33923,1150769929
33925,0,Ideal,E,VVS2,62.2,56.0,844,4.6,4.63,2.87,33924,1150837776
33926,0,Ideal,E,VVS2,61.8,54.0,844,4.6,4.63,2.85,33925,1150905625
33927,0,Very Good,G,VVS2,59.1,60.0,844,4.69,4.71,2.78,33926,1150973476
33928,0,Premium,E,VVS2,60.9,59.0,844,4.61,4.65,2.82,33927,1151041329
33929,0,Very Good,E,VVS2,59.7,61.0,844,4.67,4.71,2.8,33928,1151109184
33930,0,Good,G,VVS1,63.6,56.0,844,4.72,4.74,3.01,33929,1151177041
33931,0,Very Good,I,VS2,62.6,58.0,463,4.34,4.42,2.74,33930,1151244900
33932,0,Ideal,I,VS2,61.5,57.0,463,4.42,4.49,2.74,33931,1151312761
33933,0,Ideal,I,VS2,62.4,56.0,463,4.39,4.43,2.75,33932,1151380624
33934,0,Premium,I,VS2,62.0,60.0,463,4.41,4.46,2.75,33933,1151448489
33935,0,Very Good,I,VS2,61.0,61.0,463,4.43,4.46,2.71,33934,1151516356
33936,0,Premium,I,VS2,61.1,59.0,463,4.4,4.44,2.7,33935,1151584225
33937,0,Ideal,J,VVS1,60.4,57.0,464,4.36,4.38,2.64,33936,1151652096
33938,0,Ideal,J,VVS1,61.8,56.0,464,4.31,4.33,2.67,33937,1151719969
33939,0,Ideal,J,VS1,62.0,54.0,464,4.52,4.55,2.81,33938,1151787844
33940,0,Ideal,H,VS1,61.2,54.0,464,4.2,4.23,2.58,33939,1151855721
33941,0,Ideal,H,VS1,62.3,56.0,464,4.15,4.17,2.59,33940,1151923600
33942,0,Ideal,H,VS1,62.4,54.0,464,4.23,4.26,2.65,33941,1151991481
33943,0,Ideal,H,SI1,61.1,57.0,464,4.38,4.42,2.69,33942,1152059364
33944,0,Ideal,H,SI1,61.5,55.0,464,4.39,4.42,2.71,33943,1152127249
33945,0,Ideal,H,SI1,61.3,56.0,464,4.36,4.39,2.68,33944,1152195136
33946,0,Ideal,H,SI1,61.8,54.0,464,4.34,4.36,2.69,33945,1152263025
33947,0,Ideal,H,SI1,62.4,55.0,464,4.31,4.35,2.7,33946,1152330916
33948,0,Ideal,H,SI1,62.1,54.0,464,4.37,4.39,2.72,33947,1152398809
33949,0,Ideal,H,SI1,61.1,56.0,464,4.35,4.39,2.67,33948,1152466704
33950,0,Very Good,F,VVS2,60.4,61.0,465,3.92,3.96,2.38,33949,1152534601
33951,0,Very Good,F,VVS2,61.3,60.0,465,3.98,4.01,2.45,33950,1152602500
33952,0,Very Good,F,VVS2,61.0,59.0,465,3.93,3.97,2.41,33951,1152670401
33953,0,Very Good,E,VVS2,62.7,59.0,465,3.93,3.95,2.47,33952,1152738304
33954,0,Very Good,E,VVS2,58.0,60.0,465,4.04,4.07,2.35,33953,1152806209
33955,0,Very Good,E,VVS2,61.8,59.0,465,3.92,3.95,2.43,33954,1152874116
33956,0,Very Good,E,VVS2,60.2,57.0,465,3.99,4.05,2.42,33955,1152942025
33957,0,Very Good,E,VVS2,61.1,58.0,465,3.95,4.01,2.43,33956,1153009936
33958,0,Very Good,F,VVS1,60.1,57.0,465,4.0,4.02,2.41,33957,1153077849
33959,0,Very Good,E,VVS1,62.2,59.0,465,3.92,3.96,2.45,33958,1153145764
33960,0,Ideal,H,SI1,61.7,56.0,465,4.33,4.35,2.68,33959,1153213681
33961,0,Very Good,I,VVS1,63.5,58.0,845,4.7,4.75,3.0,33960,1153281600
33962,0,Very Good,D,VS2,63.3,58.0,845,4.63,4.66,2.94,33961,1153349521
33963,0,Very Good,D,VS2,62.4,60.0,845,4.66,4.67,2.91,33962,1153417444
33964,0,Premium,G,VS1,62.6,56.0,845,4.52,4.49,2.82,33963,1153485369
33965,0,Very Good,D,VS1,59.9,56.0,846,4.61,4.64,2.77,33964,1153553296
33966,0,Ideal,F,VVS2,62.0,54.2,846,4.47,4.49,2.78,33965,1153621225
33967,0,Ideal,E,VS2,61.3,55.0,846,4.41,4.43,2.71,33966,1153689156
33968,0,Ideal,E,VS2,61.3,55.0,846,4.43,4.47,2.73,33967,1153757089
33969,0,Ideal,E,VS2,61.1,56.0,846,4.46,4.48,2.73,33968,1153825024
33970,0,Ideal,E,VS2,60.9,56.0,846,4.45,4.48,2.72,33969,1153892961
33971,0,Ideal,F,VS1,61.1,56.0,846,4.64,4.65,2.84,33970,1153960900
33972,0,Ideal,E,VVS1,61.7,57.0,846,4.16,4.14,2.56,33971,1154028841
33973,0,Ideal,G,VVS2,62.7,57.0,846,4.35,4.32,2.72,33972,1154096784
33974,0,Good,F,VVS2,63.6,55.0,846,4.33,4.29,2.74,33973,1154164729
33975,0,Ideal,H,VVS1,61.6,57.0,846,4.35,4.32,2.67,33974,1154232676
33976,0,Premium,F,IF,61.6,58.0,846,4.3,4.34,2.66,33975,1154300625
33977,0,Premium,D,VS2,61.8,58.0,846,4.76,4.79,2.95,33976,1154368576
33978,0,Very Good,H,VVS2,63.1,58.0,847,4.71,4.74,2.98,33977,1154436529
33979,0,Very Good,I,VVS1,63.1,58.0,847,4.68,4.74,2.97,33978,1154504484
33980,0,Very Good,D,VS2,61.0,58.0,847,4.7,4.75,2.88,33979,1154572441
33981,0,Very Good,F,VS1,61.2,58.0,847,4.74,4.86,2.94,33980,1154640400
33982,0,Good,G,VS1,63.3,62.0,847,4.67,4.71,2.97,33981,1154708361
33983,0,Good,F,VS1,62.8,61.0,847,4.63,4.67,2.92,33982,1154776324
33984,0,Premium,H,VS1,61.2,60.0,847,4.77,4.84,2.94,33983,1154844289
33985,0,Premium,G,VS2,60.6,59.0,847,4.78,4.85,2.92,33984,1154912256
33986,0,Ideal,G,VS2,62.2,56.0,847,4.8,4.82,2.99,33985,1154980225
33987,0,Ideal,G,VS2,60.8,57.0,847,4.82,4.85,2.94,33986,1155048196
33988,0,Premium,H,VS1,61.6,58.0,847,4.79,4.82,2.96,33987,1155116169
33989,0,Very Good,G,VS2,60.1,61.0,847,4.81,4.84,2.9,33988,1155184144
33990,0,Ideal,H,VS1,62.0,57.0,847,4.8,4.82,2.98,33989,1155252121
33991,0,Premium,G,VS2,59.5,59.0,847,4.83,4.89,2.89,33990,1155320100
33992,0,Ideal,G,VS2,62.1,56.0,847,4.79,4.84,2.99,33991,1155388081
33993,0,Ideal,G,VS2,62.4,54.0,847,4.78,4.83,3.0,33992,1155456064
33994,0,Ideal,G,VS2,61.7,57.0,847,4.8,4.83,2.97,33993,1155524049
33995,0,Premium,G,VS2,62.0,58.0,847,4.77,4.81,2.97,33994,1155592036
33996,0,Ideal,H,VS1,61.4,56.0,847,4.82,4.85,2.97,33995,1155660025
33997,0,Premium,G,VS2,61.9,58.0,847,4.77,4.82,2.97,33996,1155728016
33998,0,Ideal,H,VS1,62.4,57.0,847,4.76,4.79,2.98,33997,1155796009
33999,0,Premium,G,VS2,60.6,58.0,847,4.83,4.88,2.94,33998,1155864004
34000,0,Ideal,G,VS2,61.6,56.0,847,4.82,4.83,2.97,33999,1155932001
34001,0,Ideal,G,VS2,62.2,54.0,847,4.8,4.82,2.99,34000,1156000000
34002,0,Very Good,G,VS2,60.1,61.0,847,4.79,4.86,2.9,34001,1156068001
34003,0,Very Good,G,VS2,62.6,57.0,847,4.76,4.8,2.99,34002,1156136004
34004,0,Ideal,G,VS2,61.2,56.0,847,4.8,4.84,2.95,34003,1156204009
34005,0,Ideal,G,VS2,61.8,56.0,847,4.81,4.84,2.98,34004,1156272016
34006,0,Premium,H,VS1,61.7,59.0,847,4.76,4.83,2.96,34005,1156340025
34007,0,Premium,G,VS2,59.8,58.0,847,4.86,4.9,2.92,34006,1156408036
34008,0,Ideal,D,VS1,62.0,54.0,848,4.34,4.3,2.68,34007,1156476049
34009,0,Premium,D,VS1,59.4,60.0,848,4.38,4.34,2.59,34008,1156544064
34010,0,Very Good,E,VVS1,61.6,53.0,848,4.46,4.5,2.76,34009,1156612081
34011,0,Ideal,F,VVS2,61.3,56.0,848,4.52,4.56,2.78,34010,1156680100
34012,0,Ideal,I,VVS1,61.6,54.0,848,4.88,4.92,3.02,34011,1156748121
34013,0,Ideal,F,VS2,61.4,54.0,848,4.9,4.93,3.02,34012,1156816144
34014,0,Good,D,VVS1,64.3,57.0,848,4.27,4.32,2.76,34013,1156884169
34015,0,Premium,D,VS1,60.7,58.0,848,4.36,4.34,2.64,34014,1156952196
34016,0,Ideal,D,VS1,61.8,56.0,848,4.34,4.3,2.67,34015,1157020225
34017,0,Premium,D,VS1,59.7,58.0,848,4.39,4.32,2.6,34016,1157088256
34018,0,Ideal,E,VS2,62.2,56.0,848,4.75,4.8,2.97,34017,1157156289
34019,0,Very Good,I,VVS1,60.8,58.0,849,4.75,4.83,2.91,34018,1157224324
34020,0,Ideal,I,VVS2,60.8,56.0,849,4.74,4.76,2.89,34019,1157292361
34021,0,Ideal,E,VVS2,61.0,57.0,849,4.54,4.58,2.78,34020,1157360400
34022,0,Ideal,E,VVS2,62.6,53.0,849,4.52,4.55,2.84,34021,1157428441
34023,0,Ideal,I,VVS1,61.0,56.0,849,4.79,4.81,2.93,34022,1157496484
34024,0,Ideal,G,VVS1,61.7,55.0,849,4.54,4.57,2.81,34023,1157564529
34025,0,Good,G,VVS1,57.5,62.0,849,4.47,4.54,2.59,34024,1157632576
34026,0,Very Good,D,SI1,62.9,58.0,849,4.82,4.85,3.04,34025,1157700625
34027,0,Premium,D,SI1,61.9,59.0,849,4.86,4.9,3.02,34026,1157768676
34028,0,Very Good,E,VVS2,63.0,55.0,849,4.72,4.74,2.98,34027,1157836729
34029,0,Very Good,I,VVS2,62.8,58.0,850,4.8,4.82,3.02,34028,1157904784
34030,0,Very Good,D,VS2,63.2,57.0,850,4.66,4.71,2.96,34029,1157972841
34031,0,Very Good,D,VS2,63.6,55.0,850,4.68,4.72,2.99,34030,1158040900
34032,0,Very Good,D,VS2,62.3,60.0,850,4.66,4.68,2.91,34031,1158108961
34033,0,Very Good,D,VS2,59.3,58.0,850,4.8,4.85,2.86,34032,1158177024
34034,0,Very Good,D,VS2,63.5,57.0,850,4.62,4.67,2.95,34033,1158245089
34035,0,Very Good,G,IF,62.3,55.0,850,4.31,4.33,2.69,34034,1158313156
34036,0,Ideal,G,VVS2,61.8,57.0,850,4.31,4.33,2.67,34035,1158381225
34037,0,Ideal,H,VS1,61.2,56.0,850,4.87,4.9,2.99,34036,1158449296
34038,0,Ideal,E,VS1,62.3,56.0,850,4.41,4.45,2.75,34037,1158517369
34039,0,Ideal,E,VS1,60.9,57.0,850,4.47,4.5,2.73,34038,1158585444
34040,0,Ideal,E,VS1,61.1,56.0,850,4.45,4.48,2.73,34039,1158653521
34041,0,Ideal,I,SI1,61.9,55.0,850,4.97,4.98,3.08,34040,1158721600
34042,0,Ideal,G,IF,61.7,53.0,850,4.33,4.36,2.68,34041,1158789681
34043,0,Ideal,G,IF,62.2,56.0,850,4.26,4.29,2.66,34042,1158857764
34044,0,Very Good,D,VS2,62.8,58.0,850,4.79,4.86,3.03,34043,1158925849
34045,0,Ideal,G,VS2,61.6,55.0,851,4.63,4.65,2.86,34044,1158993936
34046,0,Ideal,J,VS1,62.6,53.9,851,4.92,4.95,3.09,34045,1159062025
34047,0,Ideal,F,SI2,62.1,54.7,851,4.95,4.98,3.08,34046,1159130116
34048,0,Good,E,VS1,59.4,55.0,851,4.6,4.62,2.74,34047,1159198209
34049,0,Very Good,D,SI1,63.4,57.0,851,4.57,4.55,2.89,34048,1159266304
34050,0,Premium,D,SI1,60.1,57.0,851,4.66,4.62,2.79,34049,1159334401
34051,0,Ideal,D,SI1,62.1,56.0,851,4.58,4.53,2.83,34050,1159402500
34052,0,Ideal,J,VS1,60.9,57.0,851,4.86,4.83,2.95,34051,1159470601
34053,0,Ideal,F,SI2,62.1,56.0,851,4.83,4.8,2.99,34052,1159538704
34054,0,Ideal,D,SI1,59.5,56.0,851,4.68,4.63,2.77,34053,1159606809
34055,0,Ideal,D,SI1,60.3,56.0,851,4.65,4.61,2.79,34054,1159674916
34056,0,Premium,D,SI1,60.4,58.0,851,4.64,4.6,2.79,34055,1159743025
34057,0,Premium,D,SI1,59.6,58.0,851,4.65,4.61,2.76,34056,1159811136
34058,0,Premium,D,SI1,61.4,58.0,851,4.59,4.56,2.81,34057,1159879249
34059,0,Ideal,D,SI1,61.5,56.0,851,4.64,4.56,2.83,34058,1159947364
34060,0,Ideal,D,SI1,61.2,57.0,851,4.63,4.59,2.82,34059,1160015481
34061,0,Ideal,D,SI1,62.5,56.0,851,4.57,4.55,2.85,34060,1160083600
34062,0,Ideal,D,SI1,62.0,56.0,851,4.61,4.55,2.84,34061,1160151721
34063,0,Ideal,D,SI1,61.6,56.0,851,4.58,4.54,2.81,34062,1160219844
34064,0,Ideal,D,SI1,62.7,57.0,851,4.59,4.54,2.86,34063,1160287969
34065,0,Ideal,D,SI1,62.7,57.0,851,4.59,4.54,2.86,34064,1160356096
34066,0,Very Good,D,SI1,63.1,55.0,851,4.59,4.54,2.88,34065,1160424225
34067,0,Premium,D,SI1,61.5,59.0,851,4.55,4.52,2.79,34066,1160492356
34068,0,Premium,D,VS2,62.0,62.0,851,4.27,4.24,2.64,34067,1160560489
34069,0,Premium,F,I1,61.9,58.0,851,5.15,5.05,3.15,34068,1160628624
34070,0,Fair,E,SI2,58.0,67.0,851,5.26,5.17,3.02,34069,1160696761
34071,0,Premium,E,VS1,60.6,62.0,851,4.3,4.28,2.6,34070,1160764900
34072,0,Ideal,E,VS1,61.9,56.0,851,4.53,4.55,2.81,34071,1160833041
34073,0,Very Good,E,SI1,62.8,58.0,851,4.84,4.88,3.05,34072,1160901184
34074,0,Very Good,D,VS2,59.6,58.0,851,4.8,4.83,2.87,34073,1160969329
34075,0,Very Good,F,VS1,60.9,61.0,851,4.75,4.78,2.9,34074,1161037476
34076,0,Ideal,E,VS1,62.4,55.0,852,4.59,4.61,2.87,34075,1161105625
34077,0,Ideal,D,VS2,61.0,56.0,852,4.59,4.63,2.81,34076,1161173776
34078,0,Ideal,H,VVS2,61.1,56.0,852,4.52,4.55,2.77,34077,1161241929
34079,0,Ideal,H,VVS2,61.4,56.0,852,4.48,4.51,2.76,34078,1161310084
34080,0,Ideal,E,VS1,61.7,56.0,852,4.56,4.58,2.82,34079,1161378241
34081,0,Ideal,E,VS1,62.0,56.0,852,4.57,4.59,2.84,34080,1161446400
34082,0,Premium,D,VS2,59.1,58.0,852,4.63,4.68,2.75,34081,1161514561
34083,0,Ideal,E,VS1,61.6,57.0,852,4.54,4.58,2.81,34082,1161582724
34084,0,Ideal,D,VS2,61.1,57.0,852,4.58,4.62,2.81,34083,1161650889
34085,0,Ideal,D,VS2,61.5,57.0,852,4.56,4.58,2.81,34084,1161719056
34086,0,Ideal,E,VS1,61.8,56.0,852,4.56,4.6,2.83,34085,1161787225
34087,0,Premium,E,VS1,60.4,58.0,852,4.64,4.67,2.81,34086,1161855396
34088,0,Premium,D,VS2,60.5,58.0,852,4.6,4.63,2.79,34087,1161923569
34089,0,Ideal,D,VS2,61.8,56.0,852,4.56,4.6,2.83,34088,1161991744
34090,0,Very Good,F,SI1,63.4,58.0,852,4.75,4.68,2.99,34089,1162059921
34091,0,Premium,E,SI1,58.8,62.0,852,4.87,4.85,2.86,34090,1162128100
34092,0,Ideal,E,VVS1,62.6,58.0,852,4.36,4.4,2.74,34091,1162196281
34093,0,Ideal,D,VS2,61.8,55.0,852,4.33,4.36,2.69,34092,1162264464
34094,0,Ideal,I,SI1,60.9,57.0,852,4.88,4.9,2.98,34093,1162332649
34095,0,Ideal,G,SI1,62.0,54.0,852,4.95,4.98,3.08,34094,1162400836
34096,0,Ideal,I,IF,60.8,57.0,852,4.6,4.64,2.81,34095,1162469025
34097,0,Premium,D,VS2,61.8,58.0,852,4.55,4.58,2.82,34096,1162537216
34098,0,Premium,D,VS2,61.0,59.0,852,4.57,4.61,2.8,34097,1162605409
34099,0,Premium,E,VS1,61.3,58.0,852,4.56,4.58,2.8,34098,1162673604
34100,0,Premium,D,VS2,61.0,58.0,852,4.59,4.62,2.81,34099,1162741801
34101,0,Very Good,G,VS2,62.4,56.0,852,4.84,4.87,3.02,34100,1162810000
34102,0,Ideal,D,VS2,61.7,55.0,852,4.58,4.6,2.83,34101,1162878201
34103,0,Ideal,D,VS2,61.6,56.0,852,4.55,4.57,2.81,34102,1162946404
34104,0,Ideal,D,VS2,60.6,57.0,852,4.57,4.61,2.78,34103,1163014609
34105,0,Very Good,G,VVS2,61.5,57.0,853,4.66,4.68,2.87,34104,1163082816
34106,0,Very Good,G,VS1,60.0,56.0,853,4.81,4.85,2.9,34105,1163151025
34107,0,Ideal,H,VVS2,61.4,56.1,853,4.7,4.73,2.89,34106,1163219236
34108,0,Ideal,H,VVS2,62.1,54.3,853,4.63,4.69,2.9,34107,1163287449
34109,0,Ideal,D,VVS1,62.1,56.0,853,4.31,4.32,2.68,34108,1163355664
